country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","23-02-2025 22:00:00",25.592539,85.227158,OZONE,13,40,24
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","23-02-2025 22:00:00",25.610369,85.132568,CO,16,24,20
India,Bihar,Patna,"Muradpur, Patna - BSPCB","23-02-2025 22:00:00",25.619651,85.147382,PM2.5,157,349,280
India,Bihar,Patna,"Muradpur, Patna - BSPCB","23-02-2025 22:00:00",25.619651,85.147382,OZONE,1,41,27
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","23-02-2025 22:00:00",25.599486,85.113666,PM2.5,41,122,76
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","23-02-2025 22:00:00",25.599486,85.113666,PM10,82,166,118
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","23-02-2025 22:00:00",21.194815,81.314770,PM10,18,59,41
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","23-02-2025 22:00:00",21.194815,81.314770,NO2,6,96,40
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","23-02-2025 22:00:00",21.194815,81.314770,SO2,3,17,6
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","23-02-2025 22:00:00",21.185571,81.343175,PM2.5,7,37,20
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","23-02-2025 22:00:00",21.185571,81.343175,NO2,7,8,7
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","23-02-2025 22:00:00",21.185571,81.343175,SO2,9,14,11
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","23-02-2025 22:00:00",21.185571,81.343175,CO,28,60,49
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","23-02-2025 22:00:00",22.08815,82.13737,SO2,19,22,21
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","23-02-2025 22:00:00",22.08815,82.13737,CO,27,30,28
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","23-02-2025 22:00:00",22.118125,83.140608,NO2,20,47,30
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","23-02-2025 22:00:00",22.368195,82.746431,NO2,20,35,32
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","23-02-2025 22:00:00",22.348441,82.549611,NH3,1,3,2
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","23-02-2025 22:00:00",25.859655,85.77944,PM10,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","23-02-2025 22:00:00",25.859655,85.77944,NH3,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","23-02-2025 22:00:00",24.952822,84.002396,PM2.5,98,307,184
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","23-02-2025 22:00:00",24.952822,84.002396,SO2,5,5,5
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","23-02-2025 22:00:00",26.2271665,84.3570427,PM2.5,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","23-02-2025 22:00:00",26.2271665,84.3570427,PM10,NA,NA,NA
India,Bihar,Patna,"Samanpura, Patna - BSPCB","23-02-2025 22:00:00",25.596727,85.085624,NO2,34,48,43
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","23-02-2025 22:00:00",25.366336,87.117468,PM2.5,28,260,100
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","23-02-2025 22:00:00",25.03280,85.41948,CO,30,31,31
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","23-02-2025 22:00:00",22.348441,82.549611,OZONE,35,36,35
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","23-02-2025 22:00:00",21.258815,81.578979,PM2.5,22,81,41
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","23-02-2025 22:00:00",21.258815,81.578979,NO2,51,74,63
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","23-02-2025 22:00:00",21.237755,81.705301,PM10,45,86,71
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","23-02-2025 22:00:00",21.371751,81.664929,PM2.5,35,104,62
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","23-02-2025 22:00:00",30.735567,76.775714,PM2.5,42,133,83
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","23-02-2025 22:00:00",30.735567,76.775714,NH3,19,26,22
India,Delhi,Delhi,"Pusa, Delhi - DPCC","23-02-2025 22:00:00",28.639652,77.146275,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Pusa, Delhi - DPCC","23-02-2025 22:00:00",28.639652,77.146275,NH3,5,17,13
India,Delhi,Delhi,"Pusa, Delhi - IMD","23-02-2025 22:00:00",28.636110,77.173332,OZONE,16,90,62
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","23-02-2025 22:00:00",28.563262,77.186937,PM2.5,58,304,146
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","23-02-2025 22:00:00",28.563262,77.186937,NH3,6,8,7
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","23-02-2025 22:00:00",28.563262,77.186937,SO2,26,40,32
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","23-02-2025 22:00:00",28.563262,77.186937,OZONE,14,23,20
India,Delhi,Delhi,"Rohini, Delhi - DPCC","23-02-2025 22:00:00",28.732528,77.119920,NO2,11,100,45
India,Delhi,Delhi,"Rohini, Delhi - DPCC","23-02-2025 22:00:00",28.732528,77.119920,NH3,10,13,12
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","23-02-2025 22:00:00",28.5627763,77.1180053,PM2.5,NA,NA,NA
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","23-02-2025 22:00:00",28.6811736,77.3025234,NO2,34,63,50
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","23-02-2025 22:00:00",28.6811736,77.3025234,SO2,1,2,1
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","23-02-2025 22:00:00",28.6811736,77.3025234,OZONE,41,43,41
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","23-02-2025 22:00:00",28.732820,77.170633,PM2.5,57,319,189
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","23-02-2025 22:00:00",28.611281,77.237738,NH3,7,10,8
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","23-02-2025 22:00:00",28.636429,77.201067,NH3,9,14,12
India,Delhi,Delhi,"Mundka, Delhi - DPCC","23-02-2025 22:00:00",28.684678,77.076574,PM10,107,315,202
India,Delhi,Delhi,"Mundka, Delhi - DPCC","23-02-2025 22:00:00",28.684678,77.076574,NH3,7,10,8
India,Delhi,Delhi,"Mundka, Delhi - DPCC","23-02-2025 22:00:00",28.684678,77.076574,SO2,7,22,11
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","23-02-2025 22:00:00",28.580280,77.233829,NO2,34,122,76
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","23-02-2025 22:00:00",28.588333,77.221667,PM10,68,143,97
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","23-02-2025 22:00:00",28.588333,77.221667,NO2,69,89,78
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","23-02-2025 22:00:00",28.611281,77.237738,PM2.5,50,280,144
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","23-02-2025 22:00:00",28.6514781,77.1473105,CO,43,90,61
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","23-02-2025 22:00:00",28.5504249,77.2159377,PM10,99,404,164
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","23-02-2025 22:00:00",28.5504249,77.2159377,NH3,13,19,16
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","23-02-2025 22:00:00",28.531346,77.190156,PM2.5,41,125,77
India,Delhi,Delhi,"Narela, Delhi - DPCC","23-02-2025 22:00:00",28.822836,77.101981,PM10,61,190,116
India,Delhi,Delhi,"Narela, Delhi - DPCC","23-02-2025 22:00:00",28.822836,77.101981,NO2,14,51,25
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","23-02-2025 22:00:00",28.567890,77.250515,NO2,24,88,53
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","23-02-2025 22:00:00",28.695381,77.181665,OZONE,7,134,88
India,Delhi,Delhi,"Bawana, Delhi - DPCC","23-02-2025 22:00:00",28.776200,77.051074,NO2,8,76,35
India,Delhi,Delhi,"Bawana, Delhi - DPCC","23-02-2025 22:00:00",28.776200,77.051074,SO2,6,16,10
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","23-02-2025 22:00:00",28.530785,77.271255,PM10,86,168,122
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","23-02-2025 22:00:00",28.530785,77.271255,CO,65,106,78
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","23-02-2025 22:00:00",28.530785,77.271255,OZONE,5,176,100
India,Delhi,Delhi,"DTU, Delhi - CPCB","23-02-2025 22:00:00",28.7500499,77.1112615,NO2,20,39,32
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","23-02-2025 22:00:00",28.531346,77.190156,NO2,24,86,46
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","23-02-2025 22:00:00",28.531346,77.190156,NH3,5,7,6
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","23-02-2025 22:00:00",28.672342,77.315260,PM10,96,156,124
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","23-02-2025 22:00:00",28.699793,77.165453,NO2,50,169,103
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","23-02-2025 22:00:00",28.699793,77.165453,CO,25,109,63
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","23-02-2025 22:00:00",23.107969,72.574648,CO,26,113,52
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","23-02-2025 22:00:00",23.107969,72.574648,OZONE,4,124,71
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","23-02-2025 22:00:00",22.977134,72.553024,PM2.5,98,322,227
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","23-02-2025 22:00:00",22.977134,72.553024,NO2,53,148,105
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","23-02-2025 22:00:00",22.977134,72.553024,SO2,51,138,104
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","23-02-2025 22:00:00",23.002657,72.591912,SO2,21,51,40
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","23-02-2025 22:00:00",23.002657,72.591912,CO,10,46,33
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","23-02-2025 22:00:00",23.002657,72.591912,OZONE,2,29,18
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","23-02-2025 22:00:00",23.016834,72.625775,NO2,15,98,43
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","23-02-2025 22:00:00",23.016834,72.625775,CO,12,121,44
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","23-02-2025 22:00:00",23.80569,86.44268,NO2,120,144,123
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","23-02-2025 22:00:00",23.80569,86.44268,CO,1,145,2
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","23-02-2025 22:00:00",23.80569,86.44268,OZONE,16,143,35
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","23-02-2025 22:00:00",15.888653,74.541751,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","23-02-2025 22:00:00",12.951913,77.539784,NO2,11,12,12
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","23-02-2025 22:00:00",12.951913,77.539784,OZONE,20,32,23
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","23-02-2025 22:00:00",20.362421,72.918013,NO2,13,14,14
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","23-02-2025 22:00:00",20.362421,72.918013,NH3,10,10,10
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","23-02-2025 22:00:00",22.969611,72.643500,CO,17,73,20
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","23-02-2025 22:00:00",28.593883,76.270653,OZONE,14,17,16
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","23-02-2025 22:00:00",28.39072,77.30059,PM2.5,18,62,36
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","23-02-2025 22:00:00",23.043070,72.562968,NH3,4,6,5
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","23-02-2025 22:00:00",23.043070,72.562968,SO2,29,63,36
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","23-02-2025 22:00:00",23.043070,72.562968,CO,2,117,40
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","23-02-2025 22:00:00",21.613267,73.010555,PM2.5,16,335,154
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","23-02-2025 22:00:00",21.613267,73.010555,SO2,45,46,45
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","23-02-2025 22:00:00",21.613267,73.010555,CO,39,90,52
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","23-02-2025 22:00:00",13.029152,77.585901,CO,8,34,17
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","23-02-2025 22:00:00",13.029152,77.585901,OZONE,5,140,29
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","23-02-2025 22:00:00",12.920984,77.584908,PM10,46,79,65
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","23-02-2025 22:00:00",12.7816279,77.6299145,OZONE,30,31,31
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","23-02-2025 22:00:00",28.4227,77.0667,CO,12,54,24
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","23-02-2025 22:00:00",28.3153,76.9143,PM2.5,28,165,75
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","23-02-2025 22:00:00",28.3153,76.9143,SO2,1,20,8
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","23-02-2025 22:00:00",28.3153,76.9143,OZONE,19,41,34
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","23-02-2025 22:00:00",28.4417,77.3217,PM10,103,120,112
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","23-02-2025 22:00:00",28.4417,77.3217,OZONE,17,19,18
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","23-02-2025 22:00:00",28.422681,77.148944,NO2,8,48,36
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","23-02-2025 22:00:00",23.163798,72.677768,OZONE,1,24,14
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","23-02-2025 22:00:00",23.243639,72.68994,NH3,3,31,11
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","23-02-2025 22:00:00",23.221714,72.654328,PM2.5,22,82,51
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","23-02-2025 22:00:00",13.428828,77.731418,OZONE,24,24,24
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","23-02-2025 22:00:00",14.475800,75.905200,PM2.5,NA,NA,NA
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","23-02-2025 22:00:00",14.475800,75.905200,NH3,NA,NA,NA
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","23-02-2025 22:00:00",14.475800,75.905200,CO,NA,NA,NA
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","23-02-2025 22:00:00",14.475800,75.905200,OZONE,NA,NA,NA
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","23-02-2025 22:00:00",15.459706,75.008381,CO,19,105,37
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB","23-02-2025 22:00:00",13.008556,76.125258,PM10,NA,NA,NA
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB","23-02-2025 22:00:00",13.008556,76.125258,SO2,NA,NA,NA
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","23-02-2025 22:00:00",15.3714823,75.1160168,PM10,47,55,48
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","23-02-2025 22:00:00",15.3714823,75.1160168,SO2,1,2,1
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","23-02-2025 22:00:00",15.3714823,75.1160168,OZONE,9,25,20
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","23-02-2025 22:00:00",17.321993,76.822628,NH3,1,1,1
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","23-02-2025 22:00:00",17.336318,76.847397,PM10,NA,NA,NA
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","23-02-2025 22:00:00",17.336318,76.847397,NH3,2,3,3
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","23-02-2025 22:00:00",10.532400,76.215900,SO2,1,20,5
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","23-02-2025 22:00:00",10.532400,76.215900,OZONE,30,31,31
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","23-02-2025 22:00:00",23.264759,77.381568,PM2.5,22,72,41
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","23-02-2025 22:00:00",23.264759,77.381568,SO2,7,18,13
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","23-02-2025 22:00:00",23.210494,77.425409,NH3,2,44,13
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","23-02-2025 22:00:00",11.875000,75.373200,CO,26,32,26
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","23-02-2025 22:00:00",8.8787,76.6073,CO,14,17,15
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","23-02-2025 22:00:00",8.563700,76.886500,PM10,56,65,61
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","23-02-2025 22:00:00",10.532400,76.215900,PM2.5,44,50,47
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","23-02-2025 22:00:00",13.34194444,74.74694444,OZONE,21,22,22
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","23-02-2025 22:00:00",16.802639,75.722694,PM10,47,48,47
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","23-02-2025 22:00:00",16.802639,75.722694,CO,15,121,24
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","23-02-2025 22:00:00",16.7602,77.1428,NH3,2,2,2
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","23-02-2025 22:00:00",13.003872,77.664217,NH3,6,7,7
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","23-02-2025 22:00:00",13.003872,77.664217,CO,18,42,31
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","23-02-2025 22:00:00",13.0270199,77.494094,CO,36,96,75
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","23-02-2025 22:00:00",12.921418,77.502466,SO2,5,6,6
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","23-02-2025 22:00:00",13.377516,77.099072,PM2.5,76,245,145
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","23-02-2025 22:00:00",13.34194444,74.74694444,PM10,65,115,88
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","23-02-2025 22:00:00",12.917348,77.622813,CO,4,32,14
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","23-02-2025 22:00:00",13.428828,77.731418,SO2,10,19,15
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","23-02-2025 22:00:00",12.21041,76.37376,CO,10,54,26
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","23-02-2025 22:00:00",23.218135,79.957770,SO2,11,17,14
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","23-02-2025 22:00:00",23.218135,79.957770,CO,16,101,55
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","23-02-2025 22:00:00",23.50016,80.23284,PM10,51,206,122
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","23-02-2025 22:00:00",23.50016,80.23284,OZONE,6,100,74
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","23-02-2025 22:00:00",24.2613009,80.7231783,NO2,25,26,26
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","23-02-2025 22:00:00",24.2613009,80.7231783,CO,43,44,44
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","23-02-2025 22:00:00",23.108440,77.511428,CO,30,114,86
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","23-02-2025 22:00:00",19.309073,73.057223,OZONE,8,90,69
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","23-02-2025 22:00:00",19.786089,72.757971,PM2.5,45,65,54
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","23-02-2025 22:00:00",19.786089,72.757971,NO2,1,22,15
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","23-02-2025 22:00:00",19.786089,72.757971,SO2,32,86,41
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","23-02-2025 22:00:00",19.786089,72.757971,CO,8,30,17
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","23-02-2025 22:00:00",19.962900,79.298714,PM2.5,33,469,99
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","23-02-2025 22:00:00",19.962900,79.298714,SO2,18,22,19
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","23-02-2025 22:00:00",19.962900,79.298714,CO,9,12,10
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","23-02-2025 22:00:00",20.9402359,77.7895248,OZONE,6,80,52
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","23-02-2025 22:00:00",20.939198,77.765701,PM10,58,415,109
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","23-02-2025 22:00:00",20.939198,77.765701,CO,28,121,62
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","23-02-2025 22:00:00",19.875620,75.387310,PM2.5,22,84,50
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","23-02-2025 22:00:00",19.8389439,75.244448,NO2,24,35,31
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","23-02-2025 22:00:00",19.16485,73.23409,SO2,13,39,23
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","23-02-2025 22:00:00",19.0243902,73.0406721,PM2.5,76,237,129
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","23-02-2025 22:00:00",19.0243902,73.0406721,PM10,121,220,158
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","23-02-2025 22:00:00",19.0243902,73.0406721,SO2,10,59,23
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","23-02-2025 22:00:00",19.309073,73.057223,SO2,7,18,14
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","23-02-2025 22:00:00",26.200388,78.147714,SO2,5,10,8
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","23-02-2025 22:00:00",26.200388,78.147714,OZONE,2,116,73
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","23-02-2025 22:00:00",22.7289,75.8076,SO2,14,15,14
India,"Madhya Pradesh",Indore,"Vijay Nagar Scheme-78, Indore - Glenmark","23-02-2025 22:00:00",22.76726,75.88710,PM2.5,50,54,52
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","23-02-2025 22:00:00",22.624758,75.675238,NH3,1,3,2
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","23-02-2025 22:00:00",22.624758,75.675238,SO2,15,78,27
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","23-02-2025 22:00:00",23.331731,75.045981,NO2,30,31,31
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","23-02-2025 22:00:00",23.838586,78.759431,CO,6,29,16
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","23-02-2025 22:00:00",23.81748678,79.446246,CO,22,22,22
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","23-02-2025 22:00:00",22.9682591,76.064118,PM10,65,149,90
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","23-02-2025 22:00:00",26.259242,78.216432,NO2,6,86,36
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","23-02-2025 22:00:00",26.259242,78.216432,CO,10,106,44
India,"Madhya Pradesh",Indore,"Vijay Nagar Scheme-78, Indore - Glenmark","23-02-2025 22:00:00",22.76726,75.88710,NO2,27,28,27
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","23-02-2025 22:00:00",23.142888,79.916147,CO,22,114,62
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","23-02-2025 22:00:00",23.218135,79.957770,PM2.5,10,86,37
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","23-02-2025 22:00:00",23.218135,79.957770,NO2,18,103,48
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","23-02-2025 22:00:00",24.108970,82.645580,SO2,16,69,30
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","23-02-2025 22:00:00",24.108970,82.645580,OZONE,3,95,57
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","23-02-2025 22:00:00","23.182719 ","75.768218 ",NH3,1,1,1
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","23-02-2025 22:00:00",19.854616,75.905894,OZONE,NA,NA,NA
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","23-02-2025 22:00:00",19.25292,73.142019,PM2.5,40,124,73
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","23-02-2025 22:00:00",19.25292,73.142019,NO2,4,12,6
